Date,Description,Amount,Transaction Type,Category,Account Name
02-28-2020,Ace Hardware,163.74,debit,Grocery shopping,Credit Card
02-28-2020,Lyft,28.14,debit,Travel expenses,Credit Card
02-29-2020,Ace Hardware,155.4,debit,Grocery shopping,Credit Card
02-29-2020,Stop and Shop,228.8,debit,Grocery shopping,Credit Card
03-01-2020,Rent/ Mortgage,2400.0,debit,Mortgage & Rent,Savings
03-01-2020,Eversource Electricity,59.23,debit,Utilities,Checking
03-01-2020,National Grid Gas,64.39,debit,Utilities,Checking
03-01-2020,Heating fuel,187.92,debit,Utilities,Checking
03-01-2020,Stop and Shop,223.77,debit,Grocery shopping,Credit Card
03-02-2020,Stop and Shop,195.83,debit,Grocery shopping,Credit Card
03-02-2020,Market Basket,236.32,debit,Grocery shopping,Credit Card
03-02-2020,Boston Shawarma,40.0,debit,Restaurants,Credit Card
03-02-2020,Uber,22.06,debit,Travel expenses,Credit Card
03-03-2020,Ice skating,43.07,debit,Entertainment,Credit Card
03-03-2020,Mama-cita,73.96,debit,Restaurants,Credit Card
03-04-2020,Ice skating,35.51,debit,Entertainment,Credit Card
03-04-2020,Trader Joes,159.45,debit,Grocery shopping,Credit Card
03-04-2020,Credit Transaction,16.44,credit,Cashback Rewards,Savings
03-05-2020,StandUp show,64.48,debit,Entertainment,Credit Card
03-06-2020,Boston Halal,45.24,debit,Restaurants,Credit Card
03-07-2020,Dominos,39.59,debit,Restaurants,Credit Card
03-07-2020,Trader Joes,206.83,debit,Grocery shopping,Credit Card
03-07-2020,Credit Transaction,7.27,credit,Cashback Rewards,Savings
03-07-2020,Stop and Shop,190.46,debit,Grocery shopping,Credit Card
03-08-2020,Market Basket,221.83,debit,Grocery shopping,Credit Card
03-08-2020,Amazon,56.02,debit,Shopping,Credit Card
03-08-2020,StandUp show,23.97,debit,Entertainment,Credit Card
03-09-2020,Temu,27.39,debit,Shopping,Credit Card
03-09-2020,Trader Joes,156.33,debit,Grocery shopping,Credit Card
03-10-2020,StandUp show,39.27,debit,Entertainment,Credit Card
03-10-2020,MBTA,21.77,debit,Travel expenses,Credit Card
03-10-2020,Market Basket,199.89,debit,Grocery shopping,Credit Card
03-11-2020,Credit Transaction,6.35,credit,Cashback Rewards,Savings
03-12-2020,Trader Joes,217.62,debit,Grocery shopping,Credit Card
03-12-2020,Market Basket,225.0,debit,Grocery shopping,Credit Card
03-12-2020,Ace Hardware,237.46,debit,Grocery shopping,Credit Card
03-13-2020,Monthly direct deposit - Salary,10000.0,credit,Salary,Savings
03-13-2020,Trader Joes,237.84,debit,Grocery shopping,Credit Card
03-13-2020,Boston Halal,25.44,debit,Restaurants,Credit Card
03-13-2020,Mama-cita,57.11,debit,Restaurants,Credit Card
03-14-2020,Karaoke,23.9,debit,Entertainment,Credit Card
03-14-2020,Trader Joes,218.82,debit,Grocery shopping,Credit Card
03-14-2020,Stop and Shop,206.09,debit,Grocery shopping,Credit Card
03-14-2020,Ace Hardware,200.54,debit,Grocery shopping,Credit Card
03-15-2020,MBTA,15.47,debit,Travel expenses,Credit Card
03-15-2020,Ace Hardware,223.4,debit,Grocery shopping,Credit Card
03-15-2020,AMC Boston,55.43,debit,Entertainment,Credit Card
03-16-2020,Trader Joes,161.64,debit,Grocery shopping,Credit Card
03-16-2020,Mama-cita,43.09,debit,Restaurants,Credit Card
03-16-2020,Stop and Shop,232.46,debit,Grocery shopping,Credit Card
03-16-2020,Market Basket,165.88,debit,Grocery shopping,Credit Card
03-16-2020,Ace Hardware,170.72,debit,Grocery shopping,Credit Card
03-16-2020,Credit Transaction,12.18,credit,Cashback Rewards,Savings
03-17-2020,Lyft,25.14,debit,Travel expenses,Credit Card
03-17-2020,Credit Transaction,16.97,credit,Cashback Rewards,Savings
03-17-2020,Mall,45.97,debit,Shopping,Credit Card
03-17-2020,Trader Joes,158.71,debit,Grocery shopping,Credit Card
03-17-2020,Market Basket,184.92,debit,Grocery shopping,Credit Card
03-17-2020,Stop and Shop,174.3,debit,Grocery shopping,Credit Card
03-17-2020,Ice skating,20.31,debit,Entertainment,Credit Card
03-18-2020,Trader Joes,242.68,debit,Grocery shopping,Credit Card
03-19-2020,Market Basket,206.02,debit,Grocery shopping,Credit Card
03-19-2020,MBTA,24.43,debit,Travel expenses,Credit Card
03-19-2020,Dominos,66.98,debit,Restaurants,Credit Card
03-19-2020,Temu,22.31,debit,Shopping,Credit Card
03-19-2020,Stop and Shop,216.19,debit,Grocery shopping,Credit Card
03-19-2020,Trader Joes,166.21,debit,Grocery shopping,Credit Card
03-19-2020,Mama-cita,44.92,debit,Restaurants,Credit Card
03-20-2020,Uber,28.92,debit,Travel expenses,Credit Card
03-20-2020,MBTA,26.14,debit,Travel expenses,Credit Card
03-20-2020,Ace Hardware,188.35,debit,Grocery shopping,Credit Card
03-20-2020,Market Basket,238.75,debit,Grocery shopping,Credit Card
03-21-2020,Credit Transaction,103.85,credit,Dividends,Savings
03-21-2020,Lyft,19.16,debit,Travel expenses,Credit Card
03-21-2020,MBTA,26.21,debit,Travel expenses,Credit Card
03-22-2020,Ace Hardware,205.54,debit,Grocery shopping,Credit Card
03-22-2020,Ice skating,53.8,debit,Entertainment,Credit Card
03-22-2020,Dominos,36.33,debit,Restaurants,Credit Card
03-22-2020,Trader Joes,234.82,debit,Grocery shopping,Credit Card
03-23-2020,Uber,20.13,debit,Travel expenses,Credit Card
03-23-2020,Dominos,32.86,debit,Restaurants,Credit Card
03-23-2020,Boston Shawarma,63.92,debit,Restaurants,Credit Card
03-23-2020,Stop and Shop,189.37,debit,Grocery shopping,Credit Card
03-24-2020,Trader Joes,201.84,debit,Grocery shopping,Credit Card
03-24-2020,Ace Hardware,155.07,debit,Grocery shopping,Credit Card
03-24-2020,Stop and Shop,155.66,debit,Grocery shopping,Credit Card
03-24-2020,Dominos,79.79,debit,Restaurants,Credit Card
03-24-2020,MBTA,15.32,debit,Travel expenses,Credit Card
03-25-2020,Stop and Shop,239.53,debit,Grocery shopping,Credit Card
03-26-2020,Trader Joes,193.82,debit,Grocery shopping,Credit Card
03-26-2020,Temu,45.07,debit,Shopping,Credit Card
03-26-2020,Mama-cita,75.49,debit,Restaurants,Credit Card
03-27-2020,Market Basket,171.75,debit,Grocery shopping,Credit Card
03-27-2020,Mama-cita,45.12,debit,Restaurants,Credit Card
03-27-2020,Stop and Shop,230.3,debit,Grocery shopping,Credit Card
03-27-2020,Ace Hardware,248.93,debit,Grocery shopping,Credit Card
03-27-2020,Mall,37.65,debit,Shopping,Credit Card
03-28-2020,Credit Transaction,15.04,credit,Cashback Rewards,Savings
03-28-2020,Stop and Shop,191.02,debit,Grocery shopping,Credit Card
03-28-2020,Boston Shawarma,60.86,debit,Restaurants,Credit Card
03-28-2020,AMC Boston,28.68,debit,Entertainment,Credit Card
03-28-2020,Mall,66.27,debit,Shopping,Credit Card
03-29-2020,StandUp show,64.26,debit,Entertainment,Credit Card
03-29-2020,Stop and Shop,180.7,debit,Grocery shopping,Credit Card
03-29-2020,Market Basket,174.99,debit,Grocery shopping,Credit Card
03-30-2020,Boston Halal,31.0,debit,Restaurants,Credit Card
03-30-2020,Market Basket,196.15,debit,Grocery shopping,Credit Card
03-31-2020,Ace Hardware,232.19,debit,Grocery shopping,Credit Card
03-31-2020,Market Basket,191.08,debit,Grocery shopping,Credit Card
04-01-2020,Stop and Shop,236.05,debit,Grocery shopping,Credit Card
04-01-2020,Heating fuel,226.6,debit,Utilities,Checking
04-01-2020,National Grid Gas,56.56,debit,Utilities,Checking
04-01-2020,Credit Transaction,7.47,credit,Cashback Rewards,Savings
04-01-2020,Rent/ Mortgage,2400.0,debit,Mortgage & Rent,Savings
04-01-2020,Eversource Electricity,59.5,debit,Utilities,Checking
04-02-2020,Dominos,31.29,debit,Restaurants,Credit Card
04-03-2020,Temu,32.64,debit,Shopping,Credit Card
04-04-2020,Ace Hardware,191.63,debit,Grocery shopping,Credit Card
04-04-2020,Trader Joes,204.17,debit,Grocery shopping,Credit Card
04-05-2020,MBTA,26.08,debit,Travel expenses,Credit Card
04-05-2020,Karaoke,22.26,debit,Entertainment,Credit Card
04-05-2020,Trader Joes,211.81,debit,Grocery shopping,Credit Card
04-06-2020,Boston Halal,47.85,debit,Restaurants,Credit Card
04-06-2020,Market Basket,197.89,debit,Grocery shopping,Credit Card
04-06-2020,Stop and Shop,236.44,debit,Grocery shopping,Credit Card
04-06-2020,Trader Joes,174.18,debit,Grocery shopping,Credit Card
04-07-2020,Stop and Shop,186.08,debit,Grocery shopping,Credit Card
04-07-2020,Boston Halal,38.59,debit,Restaurants,Credit Card
04-07-2020,Mama-cita,44.47,debit,Restaurants,Credit Card
04-07-2020,Market Basket,202.47,debit,Grocery shopping,Credit Card
04-07-2020,Ice skating,44.97,debit,Entertainment,Credit Card
04-08-2020,Trader Joes,176.39,debit,Grocery shopping,Credit Card
04-08-2020,Amazon,61.59,debit,Shopping,Credit Card
04-08-2020,Market Basket,216.97,debit,Grocery shopping,Credit Card
04-09-2020,Dominos,74.43,debit,Restaurants,Credit Card
04-09-2020,Ice skating,68.5,debit,Entertainment,Credit Card
04-09-2020,Credit Transaction,16.35,credit,Cashback Rewards,Savings
04-10-2020,Stop and Shop,237.81,debit,Grocery shopping,Credit Card
04-10-2020,Ace Hardware,154.76,debit,Grocery shopping,Credit Card
04-10-2020,Mall,21.59,debit,Shopping,Credit Card
04-11-2020,Lyft,11.4,debit,Travel expenses,Credit Card
04-11-2020,Trader Joes,152.36,debit,Grocery shopping,Credit Card
04-11-2020,MBTA,13.62,debit,Travel expenses,Credit Card
04-11-2020,Stop and Shop,220.74,debit,Grocery shopping,Credit Card
04-11-2020,Market Basket,219.67,debit,Grocery shopping,Credit Card
04-11-2020,Ace Hardware,183.98,debit,Grocery shopping,Credit Card
04-11-2020,Amazon,38.01,debit,Shopping,Credit Card
04-12-2020,Ace Hardware,242.94,debit,Grocery shopping,Credit Card
04-13-2020,Monthly direct deposit - Salary,10000.0,credit,Salary,Savings
04-14-2020,Trader Joes,165.37,debit,Grocery shopping,Credit Card
04-14-2020,Ice skating,50.35,debit,Entertainment,Credit Card
04-15-2020,Trader Joes,164.57,debit,Grocery shopping,Credit Card
04-15-2020,Credit Transaction,172.66,credit,Dividends,Savings
04-15-2020,Market Basket,233.63,debit,Grocery shopping,Credit Card
04-16-2020,Ace Hardware,213.53,debit,Grocery shopping,Credit Card
04-16-2020,Trader Joes,237.31,debit,Grocery shopping,Credit Card
04-17-2020,Trader Joes,171.77,debit,Grocery shopping,Credit Card
04-17-2020,Mall,74.4,debit,Shopping,Credit Card
04-17-2020,Temu,64.4,debit,Shopping,Credit Card
04-17-2020,Ace Hardware,155.28,debit,Grocery shopping,Credit Card
04-18-2020,MBTA,17.05,debit,Travel expenses,Credit Card
04-18-2020,Market Basket,231.95,debit,Grocery shopping,Credit Card
04-18-2020,Credit Transaction,11.05,credit,Cashback Rewards,Savings
04-18-2020,Ice skating,54.22,debit,Entertainment,Credit Card
04-19-2020,Trader Joes,232.23,debit,Grocery shopping,Credit Card
04-19-2020,Uber,28.42,debit,Travel expenses,Credit Card
04-20-2020,Mama-cita,77.96,debit,Restaurants,Credit Card
04-21-2020,Ice skating,40.12,debit,Entertainment,Credit Card
04-21-2020,Market Basket,189.71,debit,Grocery shopping,Credit Card
04-21-2020,Trader Joes,223.31,debit,Grocery shopping,Credit Card
04-22-2020,MBTA,17.98,debit,Travel expenses,Credit Card
04-22-2020,Uber,21.21,debit,Travel expenses,Credit Card
04-22-2020,Stop and Shop,157.65,debit,Grocery shopping,Credit Card
04-22-2020,Ace Hardware,157.29,debit,Grocery shopping,Credit Card
04-23-2020,Ace Hardware,246.86,debit,Grocery shopping,Credit Card
04-25-2020,Boston Halal,66.91,debit,Restaurants,Credit Card
04-25-2020,Temu,41.81,debit,Shopping,Credit Card
04-25-2020,Stop and Shop,188.64,debit,Grocery shopping,Credit Card
04-25-2020,Mama-cita,31.68,debit,Restaurants,Credit Card
04-25-2020,Credit Transaction,16.49,credit,Cashback Rewards,Savings
04-25-2020,MBTA,17.17,debit,Travel expenses,Credit Card
04-26-2020,Boston Halal,65.04,debit,Restaurants,Credit Card
04-26-2020,Market Basket,163.01,debit,Grocery shopping,Credit Card
04-27-2020,Temu,53.8,debit,Shopping,Credit Card
04-28-2020,Boston Halal,27.41,debit,Restaurants,Credit Card
04-28-2020,Stop and Shop,244.58,debit,Grocery shopping,Credit Card
04-28-2020,Boston Shawarma,33.64,debit,Restaurants,Credit Card
04-29-2020,Market Basket,232.64,debit,Grocery shopping,Credit Card
04-30-2020,Boston Shawarma,67.65,debit,Restaurants,Credit Card
04-30-2020,Market Basket,239.34,debit,Grocery shopping,Credit Card
04-30-2020,Boston Halal,74.35,debit,Restaurants,Credit Card
05-01-2020,Rent/ Mortgage,2400.0,debit,Mortgage & Rent,Savings
05-01-2020,Eversource Electricity,51.92,debit,Utilities,Checking
05-01-2020,National Grid Gas,53.95,debit,Utilities,Checking
05-01-2020,StandUp show,35.62,debit,Entertainment,Credit Card
05-01-2020,Mama-cita,26.74,debit,Restaurants,Credit Card
05-01-2020,Stop and Shop,226.4,debit,Grocery shopping,Credit Card
05-01-2020,Lyft,15.16,debit,Travel expenses,Credit Card
05-02-2020,Boston Halal,39.81,debit,Restaurants,Credit Card
05-02-2020,Trader Joes,221.63,debit,Grocery shopping,Credit Card
05-02-2020,Mama-cita,62.02,debit,Restaurants,Credit Card
05-02-2020,Stop and Shop,215.33,debit,Grocery shopping,Credit Card
05-02-2020,StandUp show,58.26,debit,Entertainment,Credit Card
05-02-2020,Ace Hardware,215.47,debit,Grocery shopping,Credit Card
05-02-2020,Karaoke,34.6,debit,Entertainment,Credit Card
05-02-2020,Market Basket,218.75,debit,Grocery shopping,Credit Card
05-03-2020,AMC Boston,62.48,debit,Entertainment,Credit Card
05-03-2020,StandUp show,37.16,debit,Entertainment,Credit Card
05-04-2020,Dominos,61.07,debit,Restaurants,Credit Card
05-04-2020,Stop and Shop,231.23,debit,Grocery shopping,Credit Card
05-04-2020,Market Basket,192.9,debit,Grocery shopping,Credit Card
05-04-2020,Ace Hardware,209.23,debit,Grocery shopping,Credit Card
05-05-2020,Ace Hardware,150.76,debit,Grocery shopping,Credit Card
05-06-2020,Ice skating,23.15,debit,Entertainment,Credit Card
05-06-2020,Ace Hardware,179.02,debit,Grocery shopping,Credit Card
05-06-2020,AMC Boston,45.06,debit,Entertainment,Credit Card
05-06-2020,Mama-cita,60.71,debit,Restaurants,Credit Card
05-06-2020,Boston Shawarma,69.45,debit,Restaurants,Credit Card
05-06-2020,Market Basket,191.37,debit,Grocery shopping,Credit Card
05-07-2020,Stop and Shop,154.21,debit,Grocery shopping,Credit Card
05-07-2020,Boston Shawarma,27.0,debit,Restaurants,Credit Card
05-07-2020,Trader Joes,243.3,debit,Grocery shopping,Credit Card
05-09-2020,Temu,66.01,debit,Shopping,Credit Card
05-09-2020,Boston Shawarma,25.87,debit,Restaurants,Credit Card
05-09-2020,StandUp show,47.84,debit,Entertainment,Credit Card
05-10-2020,MBTA,13.57,debit,Travel expenses,Credit Card
05-10-2020,Dominos,42.24,debit,Restaurants,Credit Card
05-10-2020,Stop and Shop,212.85,debit,Grocery shopping,Credit Card
05-10-2020,Trader Joes,239.33,debit,Grocery shopping,Credit Card
05-11-2020,Stop and Shop,221.92,debit,Grocery shopping,Credit Card
05-11-2020,Boston Shawarma,61.29,debit,Restaurants,Credit Card
05-11-2020,Trader Joes,222.24,debit,Grocery shopping,Credit Card
05-11-2020,Market Basket,205.76,debit,Grocery shopping,Credit Card
05-12-2020,Ice skating,45.77,debit,Entertainment,Credit Card
05-12-2020,AMC Boston,22.54,debit,Entertainment,Credit Card
05-12-2020,Trader Joes,175.7,debit,Grocery shopping,Credit Card
