Date,Description,Amount,Transaction Type,Category,Account Name
01-22-2020,Boston Shawarma,63.32,debit,Restaurants,Credit Card
01-22-2020,Boston Halal,49.69,debit,Restaurants,Credit Card
01-23-2020,Dominos,66.12,debit,Restaurants,Credit Card
01-24-2020,AMC Boston,64.94,debit,Entertainment,Credit Card
01-24-2020,Dominos,68.66,debit,Restaurants,Credit Card
01-24-2020,Lyft,29.91,debit,Travel expenses,Credit Card
01-24-2020,Amazon,23.27,debit,Shopping,Credit Card
01-24-2020,Boston Shawarma,77.6,debit,Restaurants,Credit Card
01-24-2020,Boston Halal,51.09,debit,Restaurants,Credit Card
01-25-2020,Ace Hardware,215.76,debit,Grocery shopping,Credit Card
01-26-2020,Dominos,30.3,debit,Restaurants,Credit Card
01-27-2020,Mama-cita,33.17,debit,Restaurants,Credit Card
01-27-2020,Stop and Shop,185.44,debit,Grocery shopping,Credit Card
01-28-2020,Credit Transaction,9.9,credit,Cashback Rewards,Savings
01-28-2020,Karaoke,49.66,debit,Entertainment,Credit Card
01-28-2020,Dominos,47.86,debit,Restaurants,Credit Card
01-29-2020,Trader Joes,202.38,debit,Grocery shopping,Credit Card
01-29-2020,MBTA,14.84,debit,Travel expenses,Credit Card
01-29-2020,AMC Boston,38.66,debit,Entertainment,Credit Card
01-29-2020,Amazon,77.73,debit,Shopping,Credit Card
01-29-2020,Mall,20.07,debit,Shopping,Credit Card
01-30-2020,Ice skating,40.49,debit,Entertainment,Credit Card
01-30-2020,Uber,11.92,debit,Travel expenses,Credit Card
01-31-2020,Uber,27.53,debit,Travel expenses,Credit Card
01-31-2020,Lyft,24.26,debit,Travel expenses,Credit Card
01-31-2020,MBTA,27.83,debit,Travel expenses,Credit Card
02-01-2020,Rent/ Mortgage,1400.0,debit,Mortgage & Rent,Savings
02-01-2020,Eversource Electricity,64.06,debit,Utilities,Checking
02-01-2020,National Grid Gas,53.37,debit,Utilities,Checking
02-01-2020,Heating fuel,154.92,debit,Utilities,Checking
02-01-2020,Credit Transaction,18.59,credit,Cashback Rewards,Savings
02-01-2020,Amazon,58.53,debit,Shopping,Credit Card
02-01-2020,Boston Shawarma,39.52,debit,Restaurants,Credit Card
02-02-2020,Boston Halal,65.01,debit,Restaurants,Credit Card
02-02-2020,Mall,63.36,debit,Shopping,Credit Card
02-03-2020,Lyft,24.8,debit,Travel expenses,Credit Card
02-03-2020,Boston Halal,61.4,debit,Restaurants,Credit Card
02-04-2020,MBTA,25.68,debit,Travel expenses,Credit Card
02-04-2020,Lyft,12.63,debit,Travel expenses,Credit Card
02-04-2020,Uber,25.42,debit,Travel expenses,Credit Card
02-05-2020,Uber,14.09,debit,Travel expenses,Credit Card
02-07-2020,MBTA,25.56,debit,Travel expenses,Credit Card
02-07-2020,Mama-cita,54.19,debit,Restaurants,Credit Card
02-07-2020,Dominos,75.98,debit,Restaurants,Credit Card
02-07-2020,Boston Shawarma,26.81,debit,Restaurants,Credit Card
02-07-2020,Amazon,73.77,debit,Shopping,Credit Card
02-08-2020,MBTA,24.69,debit,Travel expenses,Credit Card
02-08-2020,Uber,16.9,debit,Travel expenses,Credit Card
02-08-2020,Stop and Shop,173.45,debit,Grocery shopping,Credit Card
02-09-2020,Boston Halal,38.06,debit,Restaurants,Credit Card
02-09-2020,Ice skating,55.75,debit,Entertainment,Credit Card
02-09-2020,Lyft,23.6,debit,Travel expenses,Credit Card
02-10-2020,Temu,70.99,debit,Shopping,Credit Card
02-10-2020,Market Basket,226.87,debit,Grocery shopping,Credit Card
02-10-2020,Uber,14.64,debit,Travel expenses,Credit Card
02-10-2020,MBTA,24.22,debit,Travel expenses,Credit Card
02-10-2020,Credit Transaction,15.04,credit,Cashback Rewards,Savings
02-10-2020,Karaoke,69.31,debit,Entertainment,Credit Card
02-10-2020,AMC Boston,43.77,debit,Entertainment,Credit Card
02-11-2020,Uber,15.36,debit,Travel expenses,Credit Card
02-11-2020,Boston Halal,37.3,debit,Restaurants,Credit Card
02-11-2020,Amazon,58.32,debit,Shopping,Credit Card
02-11-2020,Credit Transaction,18.29,credit,Cashback Rewards,Savings
02-11-2020,Dominos,53.96,debit,Restaurants,Credit Card
02-12-2020,Uber,19.4,debit,Travel expenses,Credit Card
02-13-2020,Monthly direct deposit - Salary,6000.0,credit,Salary,Savings
02-13-2020,Boston Halal,28.32,debit,Restaurants,Credit Card
02-14-2020,Amazon,69.82,debit,Shopping,Credit Card
02-14-2020,Mall,34.18,debit,Shopping,Credit Card
02-14-2020,Temu,22.17,debit,Shopping,Credit Card
02-15-2020,Lyft,12.17,debit,Travel expenses,Credit Card
02-15-2020,Trader Joes,219.87,debit,Grocery shopping,Credit Card
02-15-2020,Temu,67.09,debit,Shopping,Credit Card
02-15-2020,Credit Transaction,70.38,credit,Dividends,Savings
02-15-2020,Amazon,47.22,debit,Shopping,Credit Card
02-16-2020,Uber,28.76,debit,Travel expenses,Credit Card
02-16-2020,Mall,61.31,debit,Shopping,Credit Card
02-16-2020,Boston Halal,58.76,debit,Restaurants,Credit Card
02-17-2020,Trader Joes,237.74,debit,Grocery shopping,Credit Card
02-17-2020,Ace Hardware,157.45,debit,Grocery shopping,Credit Card
02-17-2020,Boston Halal,33.14,debit,Restaurants,Credit Card
02-18-2020,Dominos,39.59,debit,Restaurants,Credit Card
02-18-2020,Mall,21.9,debit,Shopping,Credit Card
02-18-2020,Karaoke,25.23,debit,Entertainment,Credit Card
02-19-2020,Ace Hardware,154.23,debit,Grocery shopping,Credit Card
02-19-2020,Credit Transaction,8.42,credit,Cashback Rewards,Savings
02-19-2020,Ice skating,40.75,debit,Entertainment,Credit Card
02-20-2020,Ace Hardware,151.83,debit,Grocery shopping,Credit Card
02-20-2020,Boston Halal,79.9,debit,Restaurants,Credit Card
02-20-2020,Boston Shawarma,32.86,debit,Restaurants,Credit Card
02-20-2020,Temu,60.01,debit,Shopping,Credit Card
02-22-2020,Stop and Shop,240.62,debit,Grocery shopping,Credit Card
02-22-2020,Boston Shawarma,69.43,debit,Restaurants,Credit Card
02-22-2020,Dominos,77.29,debit,Restaurants,Credit Card
02-23-2020,StandUp show,59.69,debit,Entertainment,Credit Card
02-23-2020,Temu,25.33,debit,Shopping,Credit Card
02-24-2020,Dominos,78.09,debit,Restaurants,Credit Card
02-24-2020,Amazon,77.78,debit,Shopping,Credit Card
02-25-2020,Dominos,66.49,debit,Restaurants,Credit Card
02-25-2020,Ice skating,48.75,debit,Entertainment,Credit Card
02-26-2020,Credit Transaction,17.07,credit,Cashback Rewards,Savings
02-26-2020,Boston Halal,35.9,debit,Restaurants,Credit Card
02-26-2020,Dominos,33.99,debit,Restaurants,Credit Card
02-26-2020,StandUp show,61.09,debit,Entertainment,Credit Card
02-26-2020,MBTA,29.18,debit,Travel expenses,Credit Card
02-27-2020,StandUp show,22.53,debit,Entertainment,Credit Card
02-27-2020,Uber,20.9,debit,Travel expenses,Credit Card
02-27-2020,Credit Transaction,82.17,credit,Dividends,Savings
02-27-2020,Lyft,12.51,debit,Travel expenses,Credit Card
02-27-2020,Karaoke,44.49,debit,Entertainment,Credit Card
02-29-2020,Credit Transaction,11.07,credit,Cashback Rewards,Savings
02-29-2020,MBTA,22.38,debit,Travel expenses,Credit Card
02-29-2020,Mall,54.49,debit,Shopping,Credit Card
03-01-2020,Rent/ Mortgage,1400.0,debit,Mortgage & Rent,Savings
03-01-2020,Eversource Electricity,58.6,debit,Utilities,Checking
03-01-2020,National Grid Gas,79.63,debit,Utilities,Checking
03-01-2020,Heating fuel,244.8,debit,Utilities,Checking
03-01-2020,MBTA,25.75,debit,Travel expenses,Credit Card
03-01-2020,StandUp show,25.0,debit,Entertainment,Credit Card
03-02-2020,Trader Joes,159.46,debit,Grocery shopping,Credit Card
03-03-2020,Market Basket,218.71,debit,Grocery shopping,Credit Card
03-03-2020,Mall,23.76,debit,Shopping,Credit Card
03-04-2020,Lyft,24.82,debit,Travel expenses,Credit Card
03-04-2020,Boston Shawarma,65.9,debit,Restaurants,Credit Card
03-04-2020,Mama-cita,64.09,debit,Restaurants,Credit Card
03-05-2020,MBTA,12.69,debit,Travel expenses,Credit Card
03-05-2020,Uber,13.53,debit,Travel expenses,Credit Card
03-05-2020,Market Basket,242.26,debit,Grocery shopping,Credit Card
03-06-2020,Dominos,63.47,debit,Restaurants,Credit Card
03-06-2020,Temu,55.09,debit,Shopping,Credit Card
03-07-2020,Temu,47.17,debit,Shopping,Credit Card
03-07-2020,Mama-cita,54.8,debit,Restaurants,Credit Card
03-07-2020,Mall,34.64,debit,Shopping,Credit Card
03-07-2020,AMC Boston,53.2,debit,Entertainment,Credit Card
03-08-2020,Ice skating,29.72,debit,Entertainment,Credit Card
03-09-2020,Stop and Shop,161.85,debit,Grocery shopping,Credit Card
03-10-2020,Temu,42.53,debit,Shopping,Credit Card
03-11-2020,Temu,60.16,debit,Shopping,Credit Card
03-11-2020,MBTA,28.36,debit,Travel expenses,Credit Card
03-11-2020,StandUp show,43.93,debit,Entertainment,Credit Card
03-11-2020,Boston Halal,67.0,debit,Restaurants,Credit Card
03-11-2020,AMC Boston,59.54,debit,Entertainment,Credit Card
03-12-2020,Uber,24.53,debit,Travel expenses,Credit Card
03-13-2020,Monthly direct deposit - Salary,6000.0,credit,Salary,Savings
03-13-2020,Dominos,27.33,debit,Restaurants,Credit Card
03-13-2020,Boston Halal,60.96,debit,Restaurants,Credit Card
03-14-2020,Boston Halal,63.27,debit,Restaurants,Credit Card
03-15-2020,Amazon,54.7,debit,Shopping,Credit Card
03-15-2020,Temu,39.28,debit,Shopping,Credit Card
03-15-2020,Mall,64.47,debit,Shopping,Credit Card
03-18-2020,StandUp show,49.46,debit,Entertainment,Credit Card
03-19-2020,Trader Joes,184.05,debit,Grocery shopping,Credit Card
03-19-2020,Uber,25.13,debit,Travel expenses,Credit Card
03-19-2020,Credit Transaction,16.85,credit,Cashback Rewards,Savings
03-19-2020,Mama-cita,52.29,debit,Restaurants,Credit Card
03-19-2020,AMC Boston,44.94,debit,Entertainment,Credit Card
03-19-2020,MBTA,20.07,debit,Travel expenses,Credit Card
03-20-2020,Boston Shawarma,53.24,debit,Restaurants,Credit Card
03-20-2020,Mall,58.82,debit,Shopping,Credit Card
03-21-2020,Mall,65.34,debit,Shopping,Credit Card
03-22-2020,Dominos,41.18,debit,Restaurants,Credit Card
03-22-2020,AMC Boston,29.26,debit,Entertainment,Credit Card
03-22-2020,StandUp show,38.82,debit,Entertainment,Credit Card
03-23-2020,Trader Joes,156.72,debit,Grocery shopping,Credit Card
03-23-2020,Amazon,44.41,debit,Shopping,Credit Card
03-24-2020,Uber,12.15,debit,Travel expenses,Credit Card
03-24-2020,AMC Boston,58.73,debit,Entertainment,Credit Card
03-24-2020,StandUp show,66.65,debit,Entertainment,Credit Card
03-25-2020,Boston Shawarma,30.95,debit,Restaurants,Credit Card
03-25-2020,Ice skating,68.34,debit,Entertainment,Credit Card
03-25-2020,Temu,45.0,debit,Shopping,Credit Card
03-25-2020,MBTA,26.61,debit,Travel expenses,Credit Card
03-25-2020,StandUp show,42.78,debit,Entertainment,Credit Card
03-26-2020,StandUp show,58.98,debit,Entertainment,Credit Card
03-26-2020,Karaoke,48.22,debit,Entertainment,Credit Card
03-26-2020,Boston Shawarma,77.39,debit,Restaurants,Credit Card
03-27-2020,Karaoke,50.14,debit,Entertainment,Credit Card
03-27-2020,Mama-cita,55.0,debit,Restaurants,Credit Card
03-27-2020,MBTA,27.88,debit,Travel expenses,Credit Card
03-27-2020,Lyft,13.29,debit,Travel expenses,Credit Card
03-27-2020,Uber,21.62,debit,Travel expenses,Credit Card
03-27-2020,Boston Shawarma,40.59,debit,Restaurants,Credit Card
03-27-2020,Boston Halal,28.13,debit,Restaurants,Credit Card
03-28-2020,Boston Halal,47.52,debit,Restaurants,Credit Card
03-29-2020,Stop and Shop,159.96,debit,Grocery shopping,Credit Card
03-29-2020,Boston Halal,37.91,debit,Restaurants,Credit Card
03-29-2020,MBTA,14.45,debit,Travel expenses,Credit Card
03-29-2020,Lyft,20.69,debit,Travel expenses,Credit Card
03-30-2020,MBTA,13.95,debit,Travel expenses,Credit Card
04-01-2020,Rent/ Mortgage,1400.0,debit,Mortgage & Rent,Savings
04-01-2020,Eversource Electricity,62.44,debit,Utilities,Checking
04-01-2020,National Grid Gas,75.41,debit,Utilities,Checking
04-01-2020,Heating fuel,190.71,debit,Utilities,Checking
04-01-2020,Credit Transaction,5.41,credit,Cashback Rewards,Savings
04-01-2020,Karaoke,27.24,debit,Entertainment,Credit Card
04-01-2020,Ice skating,52.37,debit,Entertainment,Credit Card
04-02-2020,Boston Halal,50.75,debit,Restaurants,Credit Card
04-02-2020,Ice skating,50.8,debit,Entertainment,Credit Card
04-03-2020,Karaoke,37.97,debit,Entertainment,Credit Card
04-03-2020,Stop and Shop,194.0,debit,Grocery shopping,Credit Card
04-04-2020,Stop and Shop,238.92,debit,Grocery shopping,Credit Card
04-05-2020,Uber,16.39,debit,Travel expenses,Credit Card
04-05-2020,Mall,72.51,debit,Shopping,Credit Card
04-05-2020,Temu,24.77,debit,Shopping,Credit Card
04-06-2020,Ace Hardware,223.46,debit,Grocery shopping,Credit Card
04-07-2020,Ace Hardware,234.38,debit,Grocery shopping,Credit Card
04-07-2020,Trader Joes,219.84,debit,Grocery shopping,Credit Card
04-07-2020,Temu,22.69,debit,Shopping,Credit Card
04-08-2020,AMC Boston,41.67,debit,Entertainment,Credit Card
04-08-2020,Dominos,55.44,debit,Restaurants,Credit Card
04-08-2020,Boston Shawarma,33.62,debit,Restaurants,Credit Card
04-08-2020,Trader Joes,227.3,debit,Grocery shopping,Credit Card
04-09-2020,Mama-cita,50.37,debit,Restaurants,Credit Card
04-09-2020,Ice skating,31.77,debit,Entertainment,Credit Card
04-09-2020,Stop and Shop,244.87,debit,Grocery shopping,Credit Card
04-09-2020,Karaoke,21.32,debit,Entertainment,Credit Card
04-09-2020,AMC Boston,38.24,debit,Entertainment,Credit Card
04-10-2020,Ace Hardware,223.37,debit,Grocery shopping,Credit Card
04-11-2020,Mama-cita,28.95,debit,Restaurants,Credit Card
04-11-2020,Boston Shawarma,35.43,debit,Restaurants,Credit Card
04-12-2020,Karaoke,23.17,debit,Entertainment,Credit Card
04-12-2020,Uber,19.62,debit,Travel expenses,Credit Card
04-12-2020,Amazon,39.31,debit,Shopping,Credit Card
04-12-2020,Temu,70.07,debit,Shopping,Credit Card
04-12-2020,Dominos,29.3,debit,Restaurants,Credit Card
04-13-2020,Amazon,23.8,debit,Shopping,Credit Card
04-13-2020,MBTA,15.58,debit,Travel expenses,Credit Card
04-13-2020,Lyft,29.17,debit,Travel expenses,Credit Card
04-13-2020,Monthly direct deposit - Salary,6000.0,credit,Salary,Savings
04-14-2020,Market Basket,232.47,debit,Grocery shopping,Credit Card
04-15-2020,Lyft,20.75,debit,Travel expenses,Credit Card
04-16-2020,StandUp show,46.36,debit,Entertainment,Credit Card
04-16-2020,Boston Halal,68.39,debit,Restaurants,Credit Card
04-16-2020,Ice skating,21.77,debit,Entertainment,Credit Card
04-16-2020,Karaoke,32.91,debit,Entertainment,Credit Card
04-16-2020,Boston Shawarma,32.07,debit,Restaurants,Credit Card
04-16-2020,Lyft,17.83,debit,Travel expenses,Credit Card
04-17-2020,Dominos,38.56,debit,Restaurants,Credit Card
04-17-2020,Boston Halal,33.2,debit,Restaurants,Credit Card
04-17-2020,Mama-cita,59.13,debit,Restaurants,Credit Card
04-17-2020,AMC Boston,41.21,debit,Entertainment,Credit Card
04-17-2020,Uber,13.44,debit,Travel expenses,Credit Card
04-18-2020,Boston Halal,28.08,debit,Restaurants,Credit Card
04-18-2020,Market Basket,185.48,debit,Grocery shopping,Credit Card
04-19-2020,Uber,16.01,debit,Travel expenses,Credit Card
04-19-2020,StandUp show,55.27,debit,Entertainment,Credit Card
04-19-2020,Lyft,26.4,debit,Travel expenses,Credit Card
04-20-2020,Karaoke,54.58,debit,Entertainment,Credit Card
04-20-2020,Uber,25.06,debit,Travel expenses,Credit Card
04-21-2020,Dominos,33.97,debit,Restaurants,Credit Card
04-21-2020,AMC Boston,65.36,debit,Entertainment,Credit Card
04-22-2020,MBTA,12.6,debit,Travel expenses,Credit Card
04-23-2020,Trader Joes,177.47,debit,Grocery shopping,Credit Card
04-23-2020,Mall,47.86,debit,Shopping,Credit Card
04-23-2020,MBTA,28.77,debit,Travel expenses,Credit Card
04-24-2020,Lyft,10.24,debit,Travel expenses,Credit Card
04-24-2020,Dominos,54.5,debit,Restaurants,Credit Card
04-24-2020,Boston Shawarma,78.16,debit,Restaurants,Credit Card
04-24-2020,Boston Halal,59.53,debit,Restaurants,Credit Card
04-24-2020,Uber,13.88,debit,Travel expenses,Credit Card
04-24-2020,Credit Transaction,13.56,credit,Cashback Rewards,Savings
04-25-2020,Mall,60.77,debit,Shopping,Credit Card
04-25-2020,Dominos,33.02,debit,Restaurants,Credit Card
04-26-2020,Mall,35.49,debit,Shopping,Credit Card
04-26-2020,Mama-cita,62.55,debit,Restaurants,Credit Card
04-26-2020,MBTA,25.27,debit,Travel expenses,Credit Card
04-26-2020,Ace Hardware,205.14,debit,Grocery shopping,Credit Card
04-26-2020,Stop and Shop,188.91,debit,Grocery shopping,Credit Card
04-27-2020,Boston Shawarma,68.59,debit,Restaurants,Credit Card
04-28-2020,Stop and Shop,204.05,debit,Grocery shopping,Credit Card
04-28-2020,StandUp show,34.68,debit,Entertainment,Credit Card
04-29-2020,Mama-cita,36.3,debit,Restaurants,Credit Card
04-29-2020,Boston Halal,63.21,debit,Restaurants,Credit Card
04-29-2020,Mall,47.58,debit,Shopping,Credit Card
04-29-2020,Ice skating,27.62,debit,Entertainment,Credit Card
04-29-2020,StandUp show,41.19,debit,Entertainment,Credit Card
04-29-2020,Temu,40.55,debit,Shopping,Credit Card
04-30-2020,Temu,51.04,debit,Shopping,Credit Card
04-30-2020,MBTA,12.56,debit,Travel expenses,Credit Card
04-30-2020,StandUp show,47.51,debit,Entertainment,Credit Card
04-30-2020,Ice skating,47.16,debit,Entertainment,Credit Card
05-01-2020,Dominos,73.3,debit,Restaurants,Credit Card
05-01-2020,Rent/ Mortgage,1400.0,debit,Mortgage & Rent,Savings
05-01-2020,Eversource Electricity,72.85,debit,Utilities,Checking
05-01-2020,National Grid Gas,54.18,debit,Utilities,Checking
05-01-2020,Boston Shawarma,71.58,debit,Restaurants,Credit Card
05-01-2020,StandUp show,62.48,debit,Entertainment,Credit Card
05-01-2020,Credit Transaction,127.01,credit,Dividends,Savings
05-01-2020,Mama-cita,53.56,debit,Restaurants,Credit Card
05-02-2020,Dominos,29.69,debit,Restaurants,Credit Card
05-02-2020,Boston Halal,66.93,debit,Restaurants,Credit Card
05-03-2020,Boston Shawarma,68.25,debit,Restaurants,Credit Card
05-03-2020,Ace Hardware,170.04,debit,Grocery shopping,Credit Card
05-04-2020,Lyft,11.81,debit,Travel expenses,Credit Card
05-04-2020,Uber,24.57,debit,Travel expenses,Credit Card
05-04-2020,Ace Hardware,176.41,debit,Grocery shopping,Credit Card
05-04-2020,Karaoke,66.99,debit,Entertainment,Credit Card
05-05-2020,Credit Transaction,85.58,credit,Dividends,Savings
05-05-2020,AMC Boston,68.42,debit,Entertainment,Credit Card
05-05-2020,Boston Halal,79.68,debit,Restaurants,Credit Card
05-05-2020,Ace Hardware,154.95,debit,Grocery shopping,Credit Card
05-06-2020,StandUp show,31.03,debit,Entertainment,Credit Card
05-07-2020,Ace Hardware,206.44,debit,Grocery shopping,Credit Card
05-07-2020,StandUp show,33.19,debit,Entertainment,Credit Card
05-07-2020,Stop and Shop,244.8,debit,Grocery shopping,Credit Card
05-07-2020,Mama-cita,68.68,debit,Restaurants,Credit Card
05-07-2020,AMC Boston,24.71,debit,Entertainment,Credit Card
05-08-2020,Mama-cita,45.04,debit,Restaurants,Credit Card
05-08-2020,Amazon,49.33,debit,Shopping,Credit Card
05-08-2020,Karaoke,62.65,debit,Entertainment,Credit Card
05-08-2020,StandUp show,52.58,debit,Entertainment,Credit Card
05-08-2020,MBTA,23.83,debit,Travel expenses,Credit Card
05-08-2020,Lyft,24.67,debit,Travel expenses,Credit Card
05-09-2020,Mama-cita,52.35,debit,Restaurants,Credit Card
05-09-2020,Temu,78.36,debit,Shopping,Credit Card
05-09-2020,Amazon,46.46,debit,Shopping,Credit Card
05-10-2020,Ace Hardware,200.41,debit,Grocery shopping,Credit Card
05-10-2020,Credit Transaction,4.27,credit,Cashback Rewards,Savings
05-10-2020,Karaoke,37.5,debit,Entertainment,Credit Card
05-10-2020,Mama-cita,71.6,debit,Restaurants,Credit Card
05-11-2020,Dominos,73.51,debit,Restaurants,Credit Card
05-11-2020,AMC Boston,31.94,debit,Entertainment,Credit Card
05-11-2020,Boston Halal,51.05,debit,Restaurants,Credit Card
05-12-2020,StandUp show,37.3,debit,Entertainment,Credit Card
05-13-2020,Temu,25.22,debit,Shopping,Credit Card
05-13-2020,Monthly direct deposit - Salary,6000.0,credit,Salary,Savings
05-14-2020,Credit Transaction,9.36,credit,Cashback Rewards,Savings
05-14-2020,AMC Boston,38.14,debit,Entertainment,Credit Card
05-14-2020,Karaoke,51.53,debit,Entertainment,Credit Card
05-14-2020,Mama-cita,48.76,debit,Restaurants,Credit Card
05-14-2020,Amazon,68.55,debit,Shopping,Credit Card
05-15-2020,Lyft,23.9,debit,Travel expenses,Credit Card
05-15-2020,Boston Halal,50.83,debit,Restaurants,Credit Card
05-15-2020,Mama-cita,48.52,debit,Restaurants,Credit Card
05-16-2020,Uber,19.21,debit,Travel expenses,Credit Card
05-16-2020,MBTA,27.76,debit,Travel expenses,Credit Card
05-16-2020,Lyft,11.7,debit,Travel expenses,Credit Card
05-16-2020,Market Basket,167.99,debit,Grocery shopping,Credit Card
05-17-2020,Credit Transaction,194.53,credit,Dividends,Savings
05-17-2020,Trader Joes,164.57,debit,Grocery shopping,Credit Card
05-17-2020,Stop and Shop,214.57,debit,Grocery shopping,Credit Card
05-17-2020,Ice skating,40.09,debit,Entertainment,Credit Card
05-18-2020,Mall,65.59,debit,Shopping,Credit Card
05-18-2020,Uber,29.28,debit,Travel expenses,Credit Card
05-18-2020,AMC Boston,46.57,debit,Entertainment,Credit Card
05-18-2020,MBTA,29.81,debit,Travel expenses,Credit Card
05-19-2020,Boston Halal,38.76,debit,Restaurants,Credit Card
05-19-2020,AMC Boston,22.24,debit,Entertainment,Credit Card
05-19-2020,Uber,13.96,debit,Travel expenses,Credit Card
05-19-2020,Lyft,12.37,debit,Travel expenses,Credit Card
05-19-2020,Dominos,56.97,debit,Restaurants,Credit Card
05-19-2020,Amazon,29.96,debit,Shopping,Credit Card
05-20-2020,Credit Transaction,59.07,credit,Dividends,Savings
05-20-2020,Amazon,39.3,debit,Shopping,Credit Card
05-20-2020,Temu,78.82,debit,Shopping,Credit Card
05-21-2020,Uber,27.09,debit,Travel expenses,Credit Card
05-22-2020,MBTA,28.67,debit,Travel expenses,Credit Card
05-22-2020,Lyft,27.61,debit,Travel expenses,Credit Card
05-22-2020,Uber,26.0,debit,Travel expenses,Credit Card
05-22-2020,Ace Hardware,157.88,debit,Grocery shopping,Credit Card
05-22-2020,Dominos,52.63,debit,Restaurants,Credit Card
05-22-2020,Mama-cita,27.37,debit,Restaurants,Credit Card
05-23-2020,Credit Transaction,189.55,credit,Dividends,Savings
05-23-2020,Uber,28.76,debit,Travel expenses,Credit Card
05-23-2020,Amazon,69.39,debit,Shopping,Credit Card
05-23-2020,Temu,76.69,debit,Shopping,Credit Card
05-23-2020,AMC Boston,55.16,debit,Entertainment,Credit Card
05-24-2020,Mall,25.0,debit,Shopping,Credit Card
05-24-2020,Boston Halal,52.7,debit,Restaurants,Credit Card
05-24-2020,Mama-cita,60.18,debit,Restaurants,Credit Card
05-24-2020,Boston Shawarma,78.78,debit,Restaurants,Credit Card
05-24-2020,Dominos,65.36,debit,Restaurants,Credit Card
05-25-2020,Boston Shawarma,63.11,debit,Restaurants,Credit Card
05-25-2020,AMC Boston,38.43,debit,Entertainment,Credit Card
05-25-2020,Dominos,60.78,debit,Restaurants,Credit Card
